Order ID,Order Date,CustomerName,State,Region,DOW,Sale Price,Quantity,Cost per Item,PaymentMode,Category,Sub-Category,Profit,Profitability
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,176,5,38,Credit Card,Furniture,Furnishings,690.000000,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,18,3,5,Credit Card,Clothing,Hat,39.000000,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,29,2,13,Credit Card,Clothing,Scarf,32.000000,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,527,3,167,Credit Card,Electronics,Electronic Games,1080.000000,Avg
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,55,3,17,Credit Card,Clothing,T - shirt,114.000000,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,85,2,36,EFT,Clothing,Shirt,98.000000,Low
B-25646,2023-05-01,Butler,New Jersey,NE,Monday,299,2,154,Credit Card,Clothing,Dress,290.000000,Low
B-26032,2023-02-22,Wright,New York,NE,Wednesday,47,5,6,Debit Card,Clothing,Dress,205.000000,Low
B-25759,2023-08-23,Barnes,Maryland,NE,Wednesday,20,6,5,Debit Card,Clothing,Hat,90.000000,Low
B-26004,2023-02-08,Greene,New York,NE,Wednesday,147,3,34,Credit Card,Clothing,Dress,339.000000,Low
B-26004,2023-02-08,Greene,New York,NE,Wednesday,162,2,45,Credit Card,Electronics,Electronic Games,234.000000,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,258,2,143,Debit Card,Electronics,Phones,230.000000,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,444,4,161,EFT,Electronics,Phones,1132.000000,Avg
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,785,2,367,Debit Card,Electronics,Phones,836.000000,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,83,1,131,EFT,Furniture,Bookcases,-48.000000,Loss
B-25871,2023-11-21,Daniels,Pennsylvania,NE,Tuesday,118,4,23,COD,Clothing,Hat,380.000000,Low
B-25615,2023-04-15,Lopez,Maryland,NE,Saturday,68,5,10,Debit Card,Clothing,Hat,290.000000,Low
B-26011,2023-02-12,White,Pennsylvania,NE,Sunday,93,2,25,COD,Clothing,Scarf,136.000000,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,107,3,23,Credit Card,Clothing,Shirt,252.000000,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,502,4,105,Credit Card,Electronics,Phones,1588.000000,Avg
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,63,4,16,Credit Card,Clothing,T - shirt,188.000000,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,89,2,36,EFT,Clothing,Scarf,106.000000,Low
B-25966,2023-01-21,Barnes,New York,NE,Saturday,510,6,46,EFT,Electronics,Electronic Games,2784.000000,High
B-25622,2023-04-22,Wright,New York,NE,Saturday,534,3,178,Debit Card,Clothing,Dress,1068.000000,Avg
B-26026,2023-02-19,Hall,Massachusetts,NE,Sunday,25,3,8,COD,Clothing,Shirt,51.000000,Low
B-26026,2023-02-19,Hall,Massachusetts,NE,Sunday,255,9,20,Credit Card,Clothing,Hat,2115.000000,High
B-26044,2023-03-02,Baker,Massachusetts,NE,Thursday,28,3,13,Credit Card,Clothing,Skirt,45.000000,Low
B-25766,2023-08-30,Campbell,New York,NE,Wednesday,220,2,120,Debit Card,Clothing,Dress,200.000000,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,209,2,115,EFT,Electronics,Electronic Games,188.000000,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,224,3,122,Credit Card,Furniture,Chairs,306.000000,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,248,3,106,COD,Furniture,Chairs,426.000000,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,437,2,226,EFT,Clothing,Dress,422.000000,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,85,4,24,Credit Card,Clothing,Dress,244.000000,Low
B-25682,2023-06-07,Peterson,New Jersey,NE,Wednesday,545,11,56,Credit Card,Electronics,Phones,5379.000000,High
B-25604,2023-04-03,Harris,New York,NE,Monday,157,9,17,EFT,Clothing,Dress,1260.000000,Avg
B-25604,2023-04-03,Harris,New York,NE,Monday,65,2,24,EFT,Clothing,T - shirt,82.000000,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,155,3,43,EFT,Clothing,Scarf,336.000000,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,27,2,13,EFT,Clothing,Leggings,28.000000,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,52,5,8,Credit Card,Clothing,Leggings,220.000000,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,25,4,7,Credit Card,Clothing,Shirt,72.000000,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,30,2,28,Credit Card,Clothing,T - shirt,4.000000,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,45,2,37,Debit Card,Clothing,Scarf,16.000000,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,584,7,147,EFT,Electronics,Printers,3059.000000,High
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,60,8,14,Credit Card,Clothing,Hat,368.000000,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,767,5,224,Credit Card,Clothing,Pants,2715.000000,High
B-25676,2023-06-01,Hunt,New York,NE,Thursday,1263,5,264,EFT,Clothing,Pants,4995.000000,High
B-25676,2023-06-01,Hunt,New York,NE,Thursday,32,3,9,Credit Card,Clothing,Shirt,69.000000,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,342,4,111,Credit Card,Electronics,Electronic Games,924.000000,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,674,2,431,Credit Card,Furniture,Tables,486.000000,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,79,4,11,Credit Card,Clothing,Shirt,272.000000,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,139,3,42,Credit Card,Clothing,Shirt,291.000000,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,27,1,23,Credit Card,Clothing,Hat,4.000000,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,59,6,6,Debit Card,Clothing,Shirt,318.000000,Low
B-25712,2023-07-07,Ramos,New York,NE,Friday,193,3,156,COD,Electronics,Phones,111.000000,Low
B-25694,2023-06-18,Barnett,New York,NE,Sunday,167,7,18,EFT,Clothing,T - shirt,1043.000000,Avg
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,175,3,33,Credit Card,Clothing,Dress,426.000000,Low
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,253,2,158,EFT,Clothing,Dress,190.000000,Low
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,565,7,71,COD,Clothing,Dress,3458.000000,High
B-25831,2023-10-27,Allen,Maryland,NE,Friday,693,6,73,Credit Card,Clothing,Dress,3720.000000,High
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,101,2,45,EFT,Clothing,Hat,112.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,15,2,5,Credit Card,Clothing,Hat,20.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,19,4,9,Credit Card,Clothing,Shirt,40.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,206,4,47,Debit Card,Clothing,Hat,636.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,213,3,119,Debit Card,Furniture,Bookcases,282.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,220,2,90,Credit Card,Electronics,Accessories,260.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,31,2,11,Credit Card,Clothing,Hat,40.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,33,2,12,Credit Card,Clothing,Hat,42.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,391,6,50,Debit Card,Electronics,Phones,2046.000000,High
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,424,2,132,Credit Card,Clothing,Dress,584.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,47,7,4,EFT,Clothing,Hat,301.000000,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,70,3,15,EFT,Clothing,Scarf,165.000000,Low
B-25706,2023-07-01,Frazier,Massachusetts,NE,Saturday,31,4,11,Credit Card,Clothing,Scarf,80.000000,Low
B-25772,2023-09-02,Sanders,New Jersey,NE,Saturday,1183,4,269,EFT,Electronics,Printers,3656.000000,High
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,249,4,95,EFT,Electronics,Phones,616.000000,Low
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,496,2,288,Credit Card,Clothing,Pants,416.000000,Low
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,711,4,180,Debit Card,Clothing,Dress,2124.000000,High
B-25880,2023-11-24,Woods,New York,NE,Friday,108,2,36,COD,Clothing,Scarf,144.000000,Low
B-25640,2023-04-27,Watson,New York,NE,Thursday,122,4,42,EFT,Clothing,Dress,320.000000,Low
B-25640,2023-04-27,Watson,New York,NE,Thursday,1499,13,97,COD,Clothing,Dress,18226.000000,High
B-25640,2023-04-27,Watson,New York,NE,Thursday,68,2,65,Debit Card,Clothing,Pants,6.000000,Low
B-25629,2023-04-24,Murphy,Virginia,NE,Monday,1560,3,380,Credit Card,Clothing,Pants,3540.000000,High
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,155,3,50,EFT,Clothing,Scarf,315.000000,Low
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,32,2,16,Credit Card,Clothing,Scarf,32.000000,Low
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,41,5,4,Debit Card,Clothing,Hat,185.000000,Low
B-26029,2023-02-20,Scott,Pennsylvania,NE,Monday,21,1,11,Debit Card,Clothing,T - shirt,10.000000,Low
B-26068,2023-03-16,Sullivan,New York,NE,Thursday,193,5,32,Credit Card,Electronics,Accessories,805.000000,Low
B-25742,2023-08-03,Simpson,Massachusetts,NE,Thursday,11,2,10,EFT,Clothing,Skirt,2.000000,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,132,5,16,Credit Card,Clothing,Scarf,580.000000,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,274,4,70,Credit Card,Electronics,Phones,816.000000,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,757,2,193,COD,Electronics,Printers,1128.000000,Avg
B-25845,2023-11-03,Beck,Virginia,NE,Friday,82,4,29,Credit Card,Clothing,Shirt,212.000000,Low
B-25972,2023-01-23,Hoffman,New York,NE,Monday,115,2,34,Credit Card,Electronics,Accessories,162.000000,Low
B-26077,2023-03-22,Harris,New York,NE,Wednesday,62,7,7,EFT,Clothing,Hat,385.000000,Low
B-25974,2023-01-25,Carpenter,New York,NE,Wednesday,662,2,211,Credit Card,Furniture,Bookcases,902.000000,Low
B-25760,2023-08-24,Brown,Massachusetts,NE,Thursday,322,5,103,EFT,Electronics,Printers,1095.000000,Avg
B-25748,2023-08-12,Lawson,New York,NE,Saturday,141,4,33,EFT,Clothing,Shirt,432.000000,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,224,3,55,EFT,Electronics,Phones,507.000000,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,47,2,34,Credit Card,Electronics,Electronic Games,26.000000,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,8,2,5,Credit Card,Clothing,Leggings,6.000000,Low
B-26074,2023-03-21,White,Pennsylvania,NE,Tuesday,57,4,9,Credit Card,Clothing,Leggings,192.000000,Low
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,121,4,20,EFT,Clothing,Scarf,404.000000,Low
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,2061,5,272,EFT,Furniture,Bookcases,8945.000000,High
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,80,3,26,EFT,Clothing,Scarf,162.000000,Low
