Order ID,Order Date,CustomerName,State,Region,DOW,Sale Price,Quantity,Cost per Item,PaymentMode,Category,Sub-Category,Profit,Profitability
B-25758,2023-08-22,Johnson,Indiana,MW,Tuesday,8,1,10,Credit Card,Clothing,Scarf,-2.000000,Loss
B-26018,2023-02-14,Wilson,Wisconsin,MW,Tuesday,326,3,73,EFT,Furniture,Furnishings,759.000000,Low
B-26018,2023-02-14,Wilson,Wisconsin,MW,Tuesday,61,4,13,Debit Card,Clothing,Hat,192.000000,Low
B-26071,2023-03-19,Fisher,Missouri,MW,Sunday,21,3,6,COD,Clothing,Hat,45.000000,Low
B-25900,2023-12-09,Torres,Illinois,MW,Saturday,140,5,14,Credit Card,Clothing,T - shirt,630.000000,Low
B-25900,2023-12-09,Torres,Illinois,MW,Saturday,15,1,13,Debit Card,Clothing,Leggings,2.000000,Low
B-25900,2023-12-09,Torres,Illinois,MW,Saturday,210,2,74,Credit Card,Electronics,Phones,272.000000,Low
B-25976,2023-01-25,Dean,Illinois,MW,Wednesday,193,4,46,EFT,Clothing,T - shirt,588.000000,Low
B-25666,2023-05-22,Fleming,Illinois,MW,Monday,934,7,264,Credit Card,Electronics,Electronic Games,4690.000000,High
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,101,4,21,Credit Card,Clothing,T - shirt,320.000000,Low
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,145,3,48,EFT,Clothing,Dress,291.000000,Low
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,148,4,31,EFT,Clothing,Shirt,468.000000,Low
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,15,1,14,Credit Card,Clothing,Shirt,1.000000,Low
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,25,2,9,Credit Card,Clothing,Scarf,32.000000,Low
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,774,3,201,Credit Card,Electronics,Accessories,1719.000000,Avg
B-26052,2023-03-08,Taylor,Michigan,MW,Wednesday,78,6,18,EFT,Clothing,Shirt,360.000000,Low
B-26087,2023-03-26,Mitchell,Indiana,MW,Sunday,119,7,9,EFT,Clothing,Dress,770.000000,Low
B-26087,2023-03-26,Mitchell,Indiana,MW,Sunday,180,8,23,Credit Card,Clothing,Scarf,1256.000000,Avg
B-26087,2023-03-26,Mitchell,Indiana,MW,Sunday,311,1,271,EFT,Electronics,Electronic Games,40.000000,Low
B-26087,2023-03-26,Mitchell,Indiana,MW,Sunday,40,2,15,Credit Card,Clothing,Scarf,50.000000,Low
B-26087,2023-03-26,Mitchell,Indiana,MW,Sunday,46,3,11,Credit Card,Clothing,Hat,105.000000,Low
B-26085,2023-03-26,Nelson,Illinois,MW,Sunday,132,3,47,Credit Card,Clothing,Dress,255.000000,Low
B-26085,2023-03-26,Nelson,Illinois,MW,Sunday,1487,3,288,COD,Clothing,Pants,3597.000000,High
B-26085,2023-03-26,Nelson,Illinois,MW,Sunday,40,2,12,Credit Card,Clothing,Scarf,56.000000,Low
B-26085,2023-03-26,Nelson,Illinois,MW,Sunday,86,2,32,Credit Card,Clothing,Dress,108.000000,Low
B-25735,2023-07-30,Olson,Ohio,MW,Sunday,12,3,5,Credit Card,Clothing,Hat,21.000000,Low
B-25735,2023-07-30,Olson,Ohio,MW,Sunday,15,1,22,EFT,Clothing,Hat,-7.000000,Loss
B-25735,2023-07-30,Olson,Ohio,MW,Sunday,7,2,4,EFT,Clothing,Skirt,6.000000,Low
B-26017,2023-02-14,Ramirez,Missouri,MW,Tuesday,78,1,71,Credit Card,Furniture,Chairs,7.000000,Low
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,1218,8,205,Credit Card,Furniture,Bookcases,8104.000000,High
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,1250,2,631,EFT,Electronics,Printers,1238.000000,Avg
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,213,14,15,Credit Card,Clothing,Shirt,2772.000000,High
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,227,5,36,Credit Card,Clothing,Scarf,955.000000,Low
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,443,1,432,Credit Card,Clothing,Dress,11.000000,Low
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,57,2,25,EFT,Clothing,Shirt,64.000000,Low
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,5729,14,405,EFT,Furniture,Chairs,74536.000000,High
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,671,9,62,COD,Electronics,Phones,5481.000000,High
B-26055,2023-03-10,Gardner,Ohio,MW,Friday,94,2,34,Credit Card,Clothing,T - shirt,120.000000,Low
B-26024,2023-02-19,Mitchell,Indiana,MW,Sunday,168,6,25,Debit Card,Clothing,Scarf,858.000000,Low
B-26079,2023-03-22,Lewis,Michigan,MW,Wednesday,18,2,8,Debit Card,Clothing,Hat,20.000000,Low
B-26016,2023-02-14,Lewis,Michigan,MW,Tuesday,134,3,49,EFT,Electronics,Electronic Games,255.000000,Low
B-26016,2023-02-14,Lewis,Michigan,MW,Tuesday,202,4,50,Credit Card,Clothing,Hat,608.000000,Low
B-26016,2023-02-14,Lewis,Michigan,MW,Tuesday,429,3,123,COD,Electronics,Electronic Games,918.000000,Low
B-26016,2023-02-14,Lewis,Michigan,MW,Tuesday,74,3,22,EFT,Clothing,Shirt,156.000000,Low
B-25642,2023-04-28,Taylor,Michigan,MW,Friday,434,11,37,COD,Clothing,Shirt,4367.000000,High
B-25920,2023-12-24,Grant,Ohio,MW,Sunday,100,2,47,EFT,Clothing,T - shirt,106.000000,Low
B-26080,2023-03-22,Ramirez,Missouri,MW,Wednesday,109,6,12,Credit Card,Clothing,T - shirt,582.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,145,5,50,EFT,Furniture,Chairs,475.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,19,3,11,COD,Clothing,Hat,24.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,224,3,102,Credit Card,Furniture,Chairs,366.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,55,2,44,Debit Card,Furniture,Chairs,22.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,58,2,50,Debit Card,Furniture,Chairs,16.000000,Low
B-25661,2023-05-17,Fisher,Missouri,MW,Wednesday,7,2,4,COD,Clothing,Hat,6.000000,Low
B-26082,2023-03-23,Perez,Ohio,MW,Thursday,95,2,45,EFT,Clothing,Scarf,100.000000,Low
B-25738,2023-08-02,Thompson,Illinois,MW,Wednesday,1069,6,178,EFT,Clothing,Dress,5346.000000,High
B-25738,2023-08-02,Thompson,Illinois,MW,Wednesday,148,2,120,Credit Card,Electronics,Phones,56.000000,Low
B-25738,2023-08-02,Thompson,Illinois,MW,Wednesday,70,2,42,EFT,Furniture,Furnishings,56.000000,Low
B-25738,2023-08-02,Thompson,Illinois,MW,Wednesday,72,3,26,EFT,Clothing,Dress,138.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,107,5,15,Credit Card,Clothing,T - shirt,460.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,154,7,19,Credit Card,Clothing,T - shirt,945.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,27,2,24,Credit Card,Clothing,Hat,6.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,341,6,71,COD,Clothing,Pants,1620.000000,Avg
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,47,5,32,Credit Card,Furniture,Furnishings,75.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,62,5,24,Credit Card,Clothing,Shirt,190.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,620,6,90,Credit Card,Electronics,Accessories,3180.000000,High
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,65,3,39,Credit Card,Electronics,Accessories,78.000000,Low
B-25753,2023-08-17,Ortiz,Ohio,MW,Thursday,77,8,15,Credit Card,Clothing,Scarf,496.000000,Low
